trace_date,Date & Time of Capture:,please see ControlDesk_Capture.DateTime
trace_headlines,DSP Program Name:,please see ControlDesk_RTProgram.ObjectFile
,Date & Time of DSP Program:,please see ControlDesk_RTProgram.DateTime
,Interval:,please see ControlDesk_Capture.Length
,Delay:,please see ControlDesk_Capture.TriggerDelay
,Downsampling:,please see ControlDesk_Capture.Downsamping
,Time Base:,please see ControlDesk_Capture.SamplingPeriod
,Trigger Signal:,please see ControlDesk_Capture.TriggerSignal
,Trigger Edge:,please see ControlDesk_Capture.TriggerEdge
,Trigger Level:,please see ControlDesk_Capture.TriggerLevel

ControlDesk_Description,"Description",
,"Author",
,"GeneratorVersion","ControlDesk CSV File Format Revision 1.0"

ControlDesk_RTProgram,"BoardName","ds1005"
,"DateTime","11/17/2020 20:42:02"
,"ObjectFile","d:\Program Files\MATLAB\R2006a\work\xzx_11_06_B\mpc_newpm.ppc"

ControlDesk_Capture,"Length","1"
,"Downsampling","1"
,"DateTime","11/17/2020 21:01:31"
,"Task","1"
,"SamplingPeriod","5e-005"
,"TriggerState","off"
,"TriggerSignal",
,"TriggerDelay","0"
,"TriggerLevel","0"
,"TriggerEdge","neg"


trace_size,20001
trace_types,4,5,5,5,5,5,5,5,5,5,5,5,5
trace_names,,"""Model Root""/""Goto1""/""In1""","""Model Root""/""Goto12""/""In1""","""Model Root""/""Goto14""/""In1""","""Model Root""/""Goto15""/""In1""","""Model Root""/""Goto2""/""In1""","""Model Root""/""Goto3""/""In1""","""Model Root""/""Goto33""/""In1""","""Model Root""/""Goto4""/""In1""","""Model Root""/""Goto5""/""In1""","""Model Root""/""Goto6""/""In1""","""Model Root""/""Goto8""/""In1""","""Model Root""/""Goto9""/""In1"""
trace_units,,,,,,,,,,,,,
,0.56835,0.0356038411,-0.017674555,0.0028862282,-0.0049344067,-0.23973551,0.099962724,-0.35128825,0.20708281,102.4607797,60.10395174,19.10056078,0.06004947
,0.56840001,0.0340779622,-0.03119506,0.0029218603,-0.0049514653,-0.2722876,0.11637026,-0.37671956,0.21734833,102.4607797,60.10493586,19.0996936,0.034224579
,0.56845002,0.0356038411,-0.0038881991,0.0029218603,-0.0049514653,-0.20158854,0.073066101,-0.37214193,0.22488582,102.4607797,60.10423513,19.09958708,-0.023950295
,0.5685,0.0361124674,-0.010674851,0.0029218603,-0.0049514653,-0.10647542,0.018899725,-0.34009847,0.21849907,102.4607797,60.10472219,19.09929131,-0.025198008
,0.56855001,0.0356038411,-0.0068468074,0.0029371196,-0.0049454925,-0.062733561,-0.011961949,-0.35739176,0.23584145,102.4607797,60.10477439,19.0992214,-0.0015187014
,0.56860002,0.0361124674,0.013031839,0.0029371196,-0.0049454925,-0.12987223,0.029897628,-0.37366781,0.23611893,102.4885635,60.10402515,19.09943159,0.027692324
,0.56865,0.0361124674,-0.018019405,0.0029371196,-0.0049454925,-0.25601156,0.11494426,-0.3619694,0.20847481,102.4885635,60.10329604,19.09878628,0.059099395
,0.56870001,0.0361124674,-0.030985048,0.0029853373,-0.0049731919,-0.24126139,0.1112971,-0.33552083,0.193328,102.4885635,60.10420739,19.09794084,0.03100269
,0.56875002,0.0356038411,-0.028906105,0.0029853373,-0.0049731919,-0.14258789,0.054247349,-0.30246012,0.18759068,102.4885635,60.10288097,19.097149,-0.045329264
,0.5688,0.0350952148,-0.010420565,0.0029853373,-0.0049731919,-0.099863281,0.023705096,-0.3233138,0.20767082,102.4885635,60.10284521,19.09699853,0.0012178426
,0.56885001,0.0366210937,0.015303929,0.0029853373,-0.0049731919,-0.08765625,0.0091299991,-0.37214193,0.24179379,102.4885635,60.10215091,19.09733308,0.027650482
,0.56890002,0.0350952148,0.015696211,0.0029853373,-0.0049731919,-0.075449219,-0.0064580958,-0.42046143,0.27430626,102.4885635,60.10213792,19.09792737,0.0012117912
,0.56895,0.0366210937,0.014060163,0.0029853373,-0.0049731919,-0.067819824,-0.017411891,-0.46928955,0.30792032,102.4885635,60.10213942,19.09832737,-9.2907092e-005
,0.56900001,0.03712972,0.015136838,0.0029853373,-0.0049731919,-0.05459554,-0.03151983,-0.51455729,0.33989088,102.4885635,60.10204083,19.09870194,0.0042493051
,0.56905002,0.0361124674,0.013468936,0.0029853373,-0.0049731919,-0.12020833,0.0096928934,-0.52727295,0.33569766,102.4885635,60.10201521,19.09901093,0.00080266421
,0.5691,0.0356038411,-0.02271873,0.0029853373,-0.0049731919,-0.28754639,0.1334614,-0.43012533,0.24106464,102.4885635,60.09969272,19.09851184,0.055830473
,0.56915001,0.0361124674,-0.10784914,0.0029853373,-0.0049731919,-0.33128825,0.18957431,-0.25668376,0.11977373,102.4885635,60.10385818,19.09644273,0.080382527
,0.56920002,0.0356038411,-0.084464952,0.0028446879,-0.005105338,-0.25804606,0.15609755,-0.17123454,0.077315536,102.4885635,60.10470527,19.09747429,0.023628552
,0.56925,0.0361124674,-0.029382063,0.0028446879,-0.005105338,-0.16903646,0.10320337,-0.14987223,0.080435544,102.4885635,60.10442302,19.09833665,0.010328778
,0.56930001,0.0361124674,-0.0024878973,0.0028446879,-0.005105338,-0.13190674,0.076184601,-0.1763208,0.1045759,102.4885635,60.10429583,19.09829018,0.004560732
,0.56935002,0.0356038411,0.01844077,0.0028446879,-0.005105338,-0.12783773,0.065701563,-0.2343042,0.14257433,102.4885635,60.10354906,19.09878092,0.03034658
,0.5694,0.0356038411,0.019341493,0.0028446879,-0.005105338,-0.11715658,0.052855156,-0.28364095,0.17663429,102.4885635,60.1035281,19.09951285,0.0023704538
,0.56945001,0.0350952148,0.015382015,0.0028446879,-0.005105338,-0.11105306,0.042312346,-0.33806396,0.21296037,102.4885635,60.10353202,19.09994741,-0.00028820536
,0.56950002,0.0356038411,0.017627886,0.0028446879,-0.005105338,-0.099863281,0.030166457,-0.38689209,0.24727161,102.4885635,60.10349715,19.10037952,0.0017197899
,0.56955,0.0356038411,0.015593271,0.0028446879,-0.005105338,-0.079518229,0.013768772,-0.42453044,0.27614689,102.4885635,60.10350237,19.10073351,-0.00017920761
,0.56960001,0.0356038411,0.01013808,0.0028446879,-0.005105338,-0.091216634,0.013905071,-0.49370361,0.31880872,102.3953445,60.10369153,19.10095379,-0.0047272178
,0.56965002,0.0361124674,0.023906017,0.0028446879,-0.005105338,-0.081552734,0.0043892262,-0.53744547,0.34978257,102.3953445,60.10309111,19.10146,0.011510293
,0.5697,0.0356038411,0.01219961,0.0028446879,-0.005105338,-0.10189779,0.023388785,-0.497264,0.31857586,102.3953445,60.10299035,19.10171434,0.0015613786
,0.56975001,0.0345865885,-0.049998656,0.0028446879,-0.005105338,-0.19243327,0.10127106,-0.32178792,0.1820392,102.3953445,60.10072422,19.10068191,0.02977969
,0.56980002,0.0361124674,-0.049998656,0.0032198758,-0.0057624946,-0.233632,0.13494431,-0.26583903,0.13583423,102.3953445,60.10072422,19.10068191,0.02977969
,0.56985,0.0361124674,-0.027380543,0.0032198758,-0.0057624946,-0.17310547,0.097103107,-0.2729598,0.15408377,102.3953445,60.10272587,19.10124396,0.023488465
,0.56990001,0.0356038411,-0.00059146929,0.0032198758,-0.0057624946,-0.091216634,0.049882787,-0.24193359,0.15248224,102.3953445,60.1053773,19.10123187,-0.027953946
,0.56995002,0.0361124674,-0.0083905782,0.0032198758,-0.0057624946,-0.05459554,0.025734053,-0.26583903,0.17704135,102.3953445,60.10492492,19.10113715,0.0089604786
,0.57,0.0356038411,0.017680442,0.0032198758,-0.0057624946,-0.052561035,0.019606991,-0.32178792,0.21408985,102.3953445,60.10388049,19.1014335,0.03192355
,0.57005001,0.0350952148,0.018162062,0.0032198758,-0.0057624946,-0.05052653,0.013949643,-0.37671956,0.2505322,102.3953445,60.10385608,19.101987,0.0028653019
,0.57010002,0.0350952148,0.01754124,0.0032198758,-0.0057624946,-0.039336751,0.0047310233,-0.42351318,0.28415668,102.3953445,60.10381598,19.1024315,0.0030361855
,0.57015,0.0361124674,0.014709281,0.0032198758,-0.0057624946,-0.026112467,-0.0058444781,-0.47437581,0.32154369,102.3953445,60.10383251,19.10276993,-0.00082413831
,0.57020001,0.0350952148,0.018451891,0.0032198758,-0.0057624946,-0.05052653,0.0045630959,-0.54253174,0.35992573,102.3953445,60.10390932,19.10317214,-0.0026299825
,0.57025002,0.0361124674,0.019434079,0.0032198758,-0.0057624946,-0.1156307,0.046993768,-0.54049723,0.34191566,102.3953445,60.10315373,19.10358261,0.01805354
,0.5703,0.0356038411,-0.036970423,0.0032198758,-0.0057624946,-0.16038981,0.092559338,-0.32178792,0.18477566,102.3953445,60.10028731,19.10281622,0.04977679
,0.57035001,0.0356038411,-0.036970423,0.0034316043,-0.0065193822,-0.1542863,0.097802277,-0.21192464,0.11314397,102.3953445,60.10028731,19.10281622,0.04977679
,0.57040002,0.0356038411,-0.052649585,0.0034316043,-0.0065193822,-0.07799235,0.053036019,-0.1956486,0.12253534,102.3953445,60.10017673,19.10389548,-0.0015028033
,0.57045,0.0350952148,0.0016688289,0.0034316043,-0.0065193822,-0.045440267,0.031867312,-0.22158854,0.14819721,102.3953445,60.09964783,19.10391633,0.010204567
,0.57050001,0.0356038411,0.01785159,0.0034316043,-0.0065193822,-0.046966146,0.029892019,-0.28364095,0.18899095,102.3953445,60.09851972,19.10423707,0.033678823
,0.57055002,0.0361124674,0.021780043,0.0034316043,-0.0065193822,-0.046966146,0.027678626,-0.34111572,0.22719529,102.3953445,60.09849697,19.10488484,0.0038689806
,0.5706,0.0361124674,0.01918091,0.0034316043,-0.0065193822,-0.043914388,0.023960058,-0.39452148,0.26339318,102.4262443,60.09846653,19.10536342,0.0033301503
,0.57065001,0.0356038411,0.017165356,0.0034316043,-0.0065193822,-0.045948893,0.023227164,-0.450979,0.30001309,102.4262443,60.09844511,19.1057539,0.0015241021
,0.57070002,0.0361124674,0.017578854,0.0034316043,-0.0065193822,-0.044931641,0.021717083,-0.50489339,0.33622015,102.4262443,60.09835545,19.10613359,0.0042087285
,0.57075,0.0361124674,0.017157968,0.0034316043,-0.0065193822,-0.046966146,0.02211913,-0.55880778,0.37136755,102.4262443,60.09825619,19.10649324,0.0031304082
,0.57080001,0.0350952148,0.016090775,0.0034316043,-0.0065193822,-0.032215983,0.018665407,-0.46471191,0.31263145,102.4262443,60.09803748,19.10682459,0.0047412857
,0.57085002,0.0356038411,-0.077799751,0.0034316043,-0.0065193822,-0.089690755,0.062865994,-0.26177002,0.16052457,102.4262443,60.09799936,19.10523948,0.00058414897
,0.5709,0.0361124674,-0.14154406,0.0034316043,-0.0065193822,-0.14411377,0.098102666,-0.21294189,0.11149318,102.4262443,60.09258312,19.10744414,0.094278087
,0.57095001,0.0356038411,-0.02995518,0.0034316043,-0.0065193822,-0.089690755,0.065807176,-0.22158854,0.13312989,102.4262443,60.09279042,19.10816946,0.031802111
,0.57100002,0.0361124674,0.0025545247,0.0034316043,-0.0065193822,-0.021534831,0.026935939,-0.20480387,0.14274023,102.4262443,60.09307648,19.10822655,-0.029162525
,0.57105,0.0356038411,0.0008465118,0.0034316043,-0.0065193822,0.0084741211,0.0090128841,-0.22921794,0.16799376,102.4262443,60.09239633,19.10823906,0.014528745
,0.57110001,0.0361124674,0.016404448,0.0034316043,-0.0065193822,0.00033610027,0.013432334,-0.2943221,0.20895427,102.4262443,60.09124063,19.10857081,0.035337112
,0.57115002,0.0356038411,0.021865071,0.0034316043,-0.0065193822,-0.00017252603,0.013359003,-0.35179687,0.24684492,102.4262443,60.0912255,19.10921893,0.0066470896
,0.5712,0.0350952148,0.018791248,0.0034316043,-0.0065193822,-0.0047501628,0.015982185,-0.41334066,0.28615425,102.4262443,60.09121944,19.10968606,0.0018524385
,0.57125001,0.0350952148,0.020206622,0.0034316043,-0.0065193822,-0.010345052,0.019918073,-0.47234131,0.32359505,102.4262443,60.09119995,19.11014399,0.0042470303
,0.57130002,0.0350952148,0.018335281,0.0034316043,-0.0065193822,-0.013905436,0.023061118,-0.52981608,0.36064648,102.4262443,60.09116732,19.11053857,0.0052577772
,0.57135,0.0350952148,0.01794364,0.0034316043,-0.0065193822,-0.045948893,0.043673672,-0.49828125,0.32899845,102.4262443,60.09113418,19.11091338,0.0041629386
,0.57140001,0.0356038411,-0.050757576,0.0034316043,-0.0065193822,-0.14411377,0.10294944,-0.32687419,0.18220652,102.4262443,60.09093543,19.10987158,0.021330429
,0.57145002,0.0350952148,-0.050757576,0.0037108251,-0.0072207449,-0.14716553,0.10529163,-0.22209717,0.11064777,102.4262443,60.09093543,19.10987158,0.021330429
,0.5715,0.0361124674,-0.052448911,0.0037108251,-0.0072207449,-0.070362956,0.062175065,-0.2053125,0.12511203,102.4262443,60.09094091,19.11093695,0.0022284002
,0.57155001,0.0356038411,0.0048569826,0.0037108251,-0.0072207449,-0.042388509,0.046683632,-0.23735596,0.1554885,102.4262443,60.09044552,19.11100754,0.0088293343
,0.57160002,0.0361124674,0.020686249,0.0037108251,-0.0072207449,-0.05459554,0.055465832,-0.30652913,0.19734779,102.3359929,60.08914736,19.11141255,0.036301536
,0.57165,0.0356038411,0.022749538,0.0037108251,-0.0072207449,-0.013905436,0.033079239,-0.31568441,0.2170515,102.3359929,60.08915464,19.11205269,0.0079898866
,0.57170001,0.0350952148,0.00059482069,0.0037108251,-0.0072207449,0.056284993,-0.0064735665,-0.29025309,0.22420258,102.3359929,60.08910541,19.11206709,-0.023480775
,0.57175002,0.0340779622,-0.0027869405,0.0037108251,-0.0072207449,0.075612793,-0.016357873,-0.31670166,0.2483179,102.3359929,60.08859758,19.1120191,0.011773759
,0.5718,0.0356038411,0.014095384,0.0037108251,-0.0072207449,-0.010345052,0.03514877,-0.34976237,0.24049166,102.3359929,60.08726518,19.11233203,0.041284121
,0.57185001,0.0361124674,-0.026927983,0.0037108251,-0.0072207449,-0.07799235,0.075881667,-0.3909611,0.24378955,102.3359929,60.08736912,19.11154387,0.04950671
,0.57190002,0.0356038411,-0.040484054,0.0035920995,-0.0070103051,-0.032724609,0.051652087,-0.39960775,0.26527781,102.3359929,60.08763691,19.11078364,0.0076173152
,0.57195,0.0356038411,0.0023954198,0.0035920995,-0.0070103051,0.039500326,0.011615342,-0.3716333,0.27255214,102.3359929,60.08756009,19.11085227,-0.026833147
,0.57200001,0.0356038411,0.0081300622,0.0037009231,-0.0070312546,0.058319499,0.003547379,-0.40011637,0.29831934,102.3359929,60.08809854,19.1110166,-0.014869707
,0.57205002,0.0350952148,0.015341991,0.0037009231,-0.0070312546,0.044077962,0.015302851,-0.46522054,0.33622998,102.3359929,60.08683176,19.11139669,0.042292216
,0.5721,0.0361124674,0.018831854,0.0037009231,-0.0070312546,0.031870931,0.027179756,-0.52930745,0.37455589,102.3359929,60.08686032,19.11196391,0.0082470332
,0.57215001,0.0356038411,0.019252404,0.0037009231,-0.0070312546,-0.038319499,0.061824764,-0.40876302,0.26789493,102.3359929,60.0869105,19.1124466,0.0080669964
,0.57220002,0.0361124674,-0.12572862,0.0037009231,-0.0070312546,-0.086638997,0.080574163,-0.22107992,0.124789,102.3359929,60.08724691,19.10958214,0.030533724
,0.57225,0.0356038411,-0.12404794,0.0037009231,-0.0070312546,-0.035776367,0.048826361,-0.14376872,0.092139912,102.3359929,60.08680326,19.11226188,0.023161977
,0.57230001,0.0350952148,-0.024420857,0.0037009231,-0.0070312546,-0.016448568,0.040981366,-0.18852783,0.12885623,102.3359929,60.08571176,19.11259664,0.022485381
,0.57235002,0.0350952148,0.099197311,0.0038924641,-0.0073630251,-0.02712972,0.052009035,-0.26380452,0.17451885,102.3359929,60.08572866,19.11482884,-0.00050723562
,0.5724,0.0361124674,0.04980329,0.0038088435,-0.0074421128,0.0094913737,0.034473778,-0.27702881,0.19749091,102.3359929,60.08583844,19.11624395,0.018543772
,0.57245001,0.0356038411,0.0039395093,0.0038088435,-0.0074421128,0.072561035,-0.00024919123,-0.25770101,0.20894779,102.3359929,60.0856017,19.11633994,-0.023151594
,0.57250002,0.0350952148,0.00031488685,0.0038088435,-0.0074421128,0.08832845,-0.0057772164,-0.28923584,0.23590441,102.3359929,60.08498864,19.11634581,0.014101297
,0.57255,0.0350952148,0.015736684,0.0038088435,-0.0074421128,0.073069661,0.0084895192,-0.35535726,0.27370726,102.3359929,60.08355342,19.11670554,0.043119094
,0.57260001,0.0350952148,0.018798949,0.0038088435,-0.0074421128,0.055267741,0.024653152,-0.42351318,0.31170669,102.2500392,60.08361011,19.1172369,0.0077492129
,0.57265002,0.0356038411,0.019005658,0.0038088435,-0.0074421128,0.042043457,0.038497632,-0.48454834,0.34680426,102.2500392,60.08372594,19.11769921,0.0093459568
,0.5727,0.0361124674,0.016114484,0.0038088435,-0.0074421128,0.075612793,0.023673993,-0.49573812,0.36767894,102.2500392,60.08386395,19.11806102,0.0067269423
,0.57275001,0.0361124674,0.0019028604,0.0038088435,-0.0074421128,0.10256999,0.0011491454,-0.37977132,0.30185468,102.2500392,60.0831355,19.11810186,-0.022240989
,0.57280002,0.0361124674,-0.077430633,0.0038088435,-0.0074421128,0.027801921,0.024632636,-0.18751058,0.1443032,102.2500392,60.08178966,19.11676299,0.025219286
,0.57285,0.0361124674,-0.079390765,0.0039480779,-0.0077593854,-0.11003581,0.090509951,-0.11121663,0.037125451,102.2500392,60.08010623,19.1180224,0.047402985
,0.57290001,0.0361124674,-0.074039386,0.0040275239,-0.0077916101,-0.17513997,0.1305516,-0.17123454,0.049303775,102.2500392,60.07963638,19.12017977,0.054355102
,0.57295002,0.0356038411,0.0050911073,0.0040275239,-0.0077916101,-0.13343262,0.11071685,-0.19056234,0.078635978,102.2500392,60.07909146,19.12026131,-0.015758264
,0.573,0.0350952148,0.010423506,0.0040275239,-0.0077916101,-0.068837077,0.075724465,-0.17530355,0.094986308,102.2500392,60.07883387,19.12056953,-0.028747419
,0.57305001,0.0361124674,0.0054321361,0.0041337673,-0.0077579912,-0.0042415364,0.042014899,-0.16157064,0.11305443,102.2500392,60.07930893,19.12069147,-0.01345952
,0.57310002,0.0330607096,0.0060072867,0.0041337673,-0.0077579912,0.021189779,0.030589953,-0.18547607,0.1385634,102.2500392,60.07891277,19.1208448,0.01290997
,0.57315,0.0356038411,0.013373606,0.0041337673,-0.0077579912,0.00084472657,0.053013877,-0.27397705,0.18851962,102.2500392,60.07791521,19.1212157,0.035003207
,0.57320001,0.0350952148,0.031115578,0.0041337673,-0.0077579912,0.03339681,0.039426751,-0.2943221,0.21547015,102.2500392,60.07803847,19.12214062,0.012169936
,0.57325002,0.0350952148,0.0081172304,0.0041337673,-0.0077579912,0.092397461,0.0079844372,-0.2729598,0.22675512,102.2500392,60.07765065,19.12234411,-0.023989879
,0.5733,0.0356038411,-0.0010727869,0.0041337673,-0.0077579912,0.10918213,0.0060724867,-0.30907227,0.25776224,102.2500392,60.07704244,19.12232239,0.014404631
,0.57335001,0.0356038411,0.018576179,0.0041337673,-0.0077579912,0.083242187,0.029396559,-0.38485758,0.29600522,102.2500392,60.0755582,19.1227598,0.043738799
,0.57340002,0.0361124674,0.019470237,0.0041337673,-0.0077579912,0.11070801,0.019230124,-0.39859049,0.31701806,102.2500392,60.07571801,19.12329313,0.011882471
,0.57345,0.0361124674,0.0022487899,0.0041337673,-0.0077579912,0.16614827,-0.0092123816,-0.38078857,0.32980594,102.2500392,60.07526381,19.12334726,-0.021756252
,0.57350001,0.0361124674,0.00013856021,0.0041337673,-0.0077579912,0.17886393,-0.0084499391,-0.41384928,0.35709669,102.2500392,60.07452192,19.12335002,0.016612812
,0.57355002,0.0361124674,0.014569508,0.0041337673,-0.0077579912,0.082224935,0.046284213,-0.45708252,0.34207866,102.2500392,60.0729173,19.12368685,0.045616897
,0.5736,0.0361124674,-0.033714657,0.0041337673,-0.0077579912,-0.056630046,0.097751452,-0.32738281,0.19495754,102.1681785,60.07356709,19.12278084,0.042109717
,0.57365001,0.0350952148,-0.048658476,0.0041034094,-0.0082406236,-0.10545817,0.095082605,-0.14376872,0.052772258,102.1681785,60.07342894,19.12215532,-0.0038168288
,0.57370002,0.0356038411,-0.12352097,0.0041034094,-0.0082406236,-0.063242187,0.065246399,-0.077647298,0.028468105,102.1681785,60.07329381,19.12577985,0.01039804
,0.57375,0.0361124674,-0.018664814,0.0041034094,-0.0082406236,-0.0016984049,0.035851028,-0.078155924,0.056860154,102.1681785,60.07236315,19.12603351,0.027566343
,0.57380001,0.0361124674,0.10418593,0.0040703581,-0.0086439543,0.014577637,0.035513904,-0.12444092,0.094153219,102.1681785,60.0719186,19.12921964,0.016842622
,0.57385002,0.0356038411,0.024143037,0.0040703581,-0.0086439543,-0.0047501628,0.058432924,-0.20887288,0.13960147,102.1681785,60.07075836,19.12994431,0.043290059
,0.5739,0.0350952148,0.02686377,0.0040703581,-0.0086439543,0.025767415,0.04886197,-0.23481283,0.17002987,102.1681785,60.07087671,19.13074443,0.0086765584
,0.57395001,0.0361124674,0.011866171,0.0040703581,-0.0086439543,0.084768066,0.019194333,-0.21599365,0.18542718,102.1681785,60.07037387,19.13104426,-0.024106603
,0.57400002,0.0350952148,0.0020036387,0.0040703581,-0.0086439543,0.092906087,0.022216628,-0.25770101,0.21590942,102.1681785,60.06982348,19.13108697,0.013225223
,0.57405,0.0366210937,0.017020051,0.0040703581,-0.0086439543,0.072561035,0.047220908,-0.33501221,0.25624848,102.1681785,60.068231,19.13149147,0.045702831
,0.57410001,0.0356038411,0.02184802,0.0040703581,-0.0086439543,0.10206136,0.036952999,-0.34772786,0.27789898,102.1681785,60.06841261,19.13207082,0.0095920682
,0.57415002,0.0356038411,0.0031838118,0.0040703581,-0.0086439543,0.16106201,0.006752772,-0.32890869,0.29381598,102.1681785,60.06769772,19.1321467,-0.0259718
,0.5742,0.0356038411,0.0022506104,0.0040703581,-0.0086439543,0.16004476,0.017975773,-0.37977132,0.32590707,102.1681785,60.06716308,19.13219329,0.011836575
,0.57425001,0.0356038411,0.018391065,0.0040703581,-0.0086439543,0.13613932,0.04629283,-0.45911702,0.36500917,102.1681785,60.0652146,19.13261867,0.05315146
,0.57430002,0.0356038411,0.020712405,0.0040703581,-0.0086439543,0.16614827,0.036509587,-0.4703068,0.38645518,102.1681785,60.06546485,19.13315597,0.011741558
,0.57435,0.0361124674,0.0030961337,0.0040703581,-0.0086439543,0.17937256,0.0084307387,-0.34874512,0.31525201,102.1681785,60.06465527,19.13322905,-0.026793632
,0.57440001,0.0350952148,-0.085136766,0.0040703581,-0.0086439543,0.080699056,0.017960225,-0.16309652,0.14858173,102.1681785,60.06405813,19.13145677,0.013084728
,0.57445002,0.0340779622,-0.088427593,0.0041908961,-0.0089702397,0.040517578,0.023510122,-0.09799235,0.087154741,102.1681785,60.06267111,19.13236811,0.039848486
,0.5745,0.0366210937,-0.078512635,0.0040084079,-0.0087485624,-0.00017252603,0.06864851,-0.22006266,0.14482573,102.1681785,60.06178551,19.13475184,0.055588742
,0.57455001,0.0345865885,0.039432237,0.0040084079,-0.0087485624,0.036957194,0.055170052,-0.23786458,0.17388723,102.1681785,60.06241555,19.13576625,0.026974381
,0.57460002,0.0361124674,0.010851106,0.0040084079,-0.0087485624,0.091888835,0.030066822,-0.22769206,0.19480344,102.2098956,60.06139971,19.13602221,-0.031930194
,0.57465,0.0361124674,0.0066554096,0.0040084079,-0.0087485624,0.13969971,0.0093777734,-0.22260579,0.21526985,102.2098956,60.06072112,19.13616266,0.014945947
,0.57470001,0.0356038411,0.0061734672,0.0040084079,-0.0087485624,0.13969971,0.021877429,-0.27702881,0.24948123,102.2098956,60.05999621,19.13630521,0.019247009
,0.57475002,0.0350952148,0.0198228,0.0040084079,-0.0087485624,0.11935465,0.049491979,-0.35840902,0.29027987,102.2098956,60.05821531,19.13679048,0.052095869
,0.5748,0.0361124674,0.022709148,0.0040084079,-0.0087485624,0.14478597,0.044103316,-0.37773682,0.31529819,102.2098956,60.05840627,19.13738185,0.0080187045
,0.57485001,0.0361124674,0.0069598865,0.0040084079,-0.0087485624,0.22413167,0.0043985077,-0.3426416,0.33331692,102.2098956,60.05760287,19.13754774,-0.025269689
,0.57490002,0.0361124674,0.003471806,0.0040084079,-0.0087485624,0.15750163,0.029366517,-0.31975342,0.28490446,102.2098956,60.05763298,19.13762248,-0.00068074677
,0.57495,0.0356038411,-0.063052785,0.0040084079,-0.0087485624,0.0018619792,0.073947076,-0.22158854,0.14345716,102.2098956,60.05523732,19.1361559,0.063646781
,0.57500001,0.0350952148,-0.063052785,0.0042112686,-0.0094120561,-0.027638346,0.077708134,-0.1839502,0.10453738,102.2098956,60.05523732,19.1361559,0.063646781
,0.57505002,0.0350952148,-0.024157417,0.0042112686,-0.0094120561,0.038991699,0.049639924,-0.18038981,0.13620954,102.2098956,60.05404355,19.13674497,-0.034452361
,0.5751,0.0356038411,0.016878788,0.0042112686,-0.0094120561,0.08832845,0.030172298,-0.18089844,0.16195993,102.2098956,60.05370991,19.13716678,0.010027894
,0.57515001,0.0350952148,0.010865581,0.0042112686,-0.0094120561,0.13664795,0.010739845,-0.18344157,0.18856743,102.2098956,60.05311596,19.13744243,0.018277162
,0.57520002,0.0356038411,0.011662204,0.0042112686,-0.0094120561,0.1356307,0.026694603,-0.24142497,0.2239616,102.2098956,60.05253417,19.13774013,0.0180767
,0.57525,0.0330607096,0.020418656,0.0042112686,-0.0094120561,0.10307861,0.062845406,-0.33246908,0.26265455,102.2098956,60.05082185,19.13826224,0.053345562
,0.57530001,0.0356038411,0.020920766,0.0042112686,-0.0094120561,0.13359619,0.057931962,-0.350271,0.28964608,102.2098956,60.05117943,19.13880783,0.013870107
,0.57535002,0.0361124674,0.0092728827,0.0042112686,-0.0094120561,0.18649333,0.03493164,-0.34009847,0.31125445,102.2098956,60.05027117,19.13903077,-0.027614091
,0.5754,0.0356038411,0.0064245196,0.0042112686,-0.0094120561,0.23125244,0.018112139,-0.34009847,0.33479554,102.2098956,60.04969437,19.13917357,0.013556638
,0.57545001,0.0350952148,0.0083278888,0.0042112686,-0.0094120561,0.19208822,0.024838582,-0.29788249,0.28783326,102.2098956,60.048948,19.13936797,0.019617259
,0.57550002,0.0356038411,-0.062233812,0.0042112686,-0.0094120561,0.10714762,0.04556057,-0.24244222,0.20832679,102.2098956,60.04741124,19.13787066,0.042922368
,0.57555,0.0356038411,-0.062233812,0.0042938222,-0.0097625281,0.10562174,0.038525973,-0.21192464,0.18875583,102.2098956,60.04741124,19.13787066,0.042922368
,0.57560001,0.0361124674,-0.062233812,0.0042371801,-0.0098115703,0.15851888,0.019739774,-0.21446777,0.21865212,102.0102668,60.04741124,19.13787066,0.042922368
,0.57565002,0.0356038411,0.014453732,0.0042371801,-0.0098115703,0.20073486,0.006830702,-0.2246403,0.24753421,102.0102668,60.0468343,19.13822493,0.016682207
,0.5757,0.0356038411,0.013382682,0.0042371801,-0.0098115703,0.20175212,0.024289504,-0.28211507,0.28285179,102.0102668,60.04607012,19.13855466,0.02231524
,0.57575001,0.0361124674,0.019761663,0.0042371801,-0.0098115703,0.17377767,0.06183236,-0.37417643,0.32329478,102.0102668,60.04428008,19.13904236,0.052437784
,0.57580002,0.0356038411,0.023069404,0.0042371801,-0.0098115703,0.19870036,0.059792355,-0.39604736,0.34978089,102.0102668,60.04465676,19.13962019,0.012354391
,0.57585,0.0356038411,0.0091322408,0.0042371801,-0.0098115703,0.20429525,0.02920375,-0.29025309,0.28882125,102.0102668,60.04367969,19.13983702,-0.027365536
,0.57590001,0.0361124674,-0.076682951,0.0042371801,-0.0098115703,0.10511312,0.015435191,-0.10613037,0.12341963,102.0102668,60.04352659,19.13810684,0.0036490921
,0.57595002,0.0350952148,-0.085802768,0.0042918838,-0.010153037,0.040517578,0.04155347,-0.11426839,0.092529247,102.0102668,60.04242717,19.13841174,0.030913837
